timestamp,operation,key,latency_ms,status_code,version,stale_read,time_since_last_write_ms
2026-04-05T23:34:57.679556-07:00,read,key-7,1.44,200,1,false,0.00
2026-04-05T23:34:57.680803-07:00,read,key-3,0.41,404,0,false,0.00
2026-04-05T23:34:57.681016-07:00,read,key-7,0.59,404,0,false,0.00
2026-04-05T23:34:57.681612-07:00,read,key-2,1.85,404,0,false,0.00
2026-04-05T23:34:57.683485-07:00,read,key-7,1.16,200,1,false,0.00
2026-04-05T23:34:57.68468-07:00,read,key-9,0.44,404,0,false,0.00
2026-04-05T23:34:57.685137-07:00,read,key-3,1.20,404,0,false,0.00
2026-04-05T23:34:57.657187-07:00,read,key-8,53.38,404,0,false,0.00
2026-04-05T23:34:57.710589-07:00,read,key-2,0.37,404,0,false,0.00
2026-04-05T23:34:57.710983-07:00,read,key-4,1.08,404,0,false,0.00
2026-04-05T23:34:57.712077-07:00,read,key-4,0.80,404,0,false,0.00
2026-04-05T23:34:57.71289-07:00,read,key-5,0.75,404,0,false,0.00
2026-04-05T23:34:57.713654-07:00,read,key-5,1.05,404,0,false,0.00
2026-04-05T23:34:57.662203-07:00,read,key-6,53.08,404,0,false,0.00
2026-04-05T23:34:57.714737-07:00,read,key-0,1.30,404,0,false,0.00
2026-04-05T23:34:57.662248-07:00,read,key-1,54.21,404,0,false,0.00
2026-04-05T23:34:57.715304-07:00,read,key-6,1.19,404,0,false,0.00
2026-04-05T23:34:57.716063-07:00,read,key-6,1.58,404,0,false,0.00
2026-04-05T23:34:57.716505-07:00,read,key-5,1.86,404,0,false,0.00
2026-04-05T23:34:57.717675-07:00,read,key-1,1.69,404,0,false,0.00
2026-04-05T23:34:57.718389-07:00,read,key-8,1.27,404,0,false,0.00
2026-04-05T23:34:57.719385-07:00,read,key-0,0.82,404,0,false,0.00
2026-04-05T23:34:57.719678-07:00,read,key-4,0.94,404,0,false,0.00
2026-04-05T23:34:57.720642-07:00,read,key-9,1.16,404,0,false,0.00
2026-04-05T23:34:57.663439-07:00,read,key-3,58.99,404,0,false,0.00
2026-04-05T23:34:57.721845-07:00,read,key-1,1.38,404,0,false,0.00
2026-04-05T23:34:57.670545-07:00,read,key-1,54.14,404,0,false,0.00
